,addressID,cityName,entryAddressID,gstkvhx,houseNumber,latestValuation,placeName,propertyNumber,roadName,zipCode,_links.self.href,city.name,coordinates.lat,coordinates.lon,coordinates.type,energyLabelImprovement.sparEnergiLink,municipality.municipalityCode,municipality.name,province.name,province.provinceCode,province.regionCode,road.municipalityCode,road.name,road.roadCode,road.roadID,zip.name,zip.slug,zip.zipCode,addressType,livingArea,weightedArea,door,floor,buildings.bathroomCondition,buildings.buildingName,buildings.buildingNumber,buildings.externalWallMaterial,buildings.heatingInstallation,buildings.housingArea,buildings.kitchenCondition,buildings.numberOfBathrooms,buildings.numberOfFloors,buildings.numberOfKitchens,buildings.numberOfToilets,buildings.roofingMaterial,buildings.supplementaryHeating,buildings.toiletCondition,buildings.totalArea,buildings.yearBuilt,buildings.basementArea,buildings.businessArea,buildings.yearRenovated,buildings.supplementaryRoofingMaterial,buildings.supplementaryExternalWallMaterial,buildings.otherArea,buildings.asbestosContainingMaterial,registrations.amount,registrations.area,registrations.date,registrations.municipalityCode,registrations.perAreaPrice,registrations.propertyNumber,registrations.registrationID,registrations.type
0,0a3f50bc-78f4-32b8-e044-0003ba298018,Tørring,0a3f5090-88ca-32b8-e044-0003ba298018,07660290__12_______,12,1250000.0,,17418,Engvej,7160,/addresses/0a3f50bc-78f4-32b8-e044-0003ba298018,Tørring,55.851665,9.480362,EPSG4326,https://sparenergi.dk/forbruger/boligen/traenger-din-bolig-til-renovering?utm_source=Boligsiden&utm_medium=Banner&utm_campaign=6,766,Hedensted,Østjylland,DK042,1082,766,Engvej,290,54530e81-3b25-4cef-81d2-cb5017cf106b,Tørring,toerring,7160,villa,137.0,170.5,,,Badeværelse i enheden,Fritliggende enfamilieshus (parcelhus),1,Mursten,Fjernvarme/blokvarme,137.0,Eget køkken med afløb,2.0,1.0,1.0,2.0,Tegl,Ovne til fast eller flydende brændsel,Vandskyllende toilet i enheden,106.0,1940.0,82.0,,1989.0,,,,,1670000,137.0,2008-03-24,766,12189.0,17418,3949607,family
1,0a3f50bc-78f4-32b8-e044-0003ba298018,Tørring,0a3f5090-88ca-32b8-e044-0003ba298018,07660290__12_______,12,1250000.0,,17418,Engvej,7160,/addresses/0a3f50bc-78f4-32b8-e044-0003ba298018,Tørring,55.851665,9.480362,EPSG4326,https://sparenergi.dk/forbruger/boligen/traenger-din-bolig-til-renovering?utm_source=Boligsiden&utm_medium=Banner&utm_campaign=6,766,Hedensted,Østjylland,DK042,1082,766,Engvej,290,54530e81-3b25-4cef-81d2-cb5017cf106b,Tørring,toerring,7160,villa,137.0,170.5,,,Badeværelse i enheden,Fritliggende enfamilieshus (parcelhus),1,Mursten,Fjernvarme/blokvarme,137.0,Eget køkken med afløb,2.0,1.0,1.0,2.0,Tegl,Ovne til fast eller flydende brændsel,Vandskyllende toilet i enheden,106.0,1940.0,82.0,,1989.0,,,,,447236,137.0,2004-10-25,766,3264.0,17418,3156828,normal
2,0a3f50bc-78f4-32b8-e044-0003ba298018,Tørring,0a3f5090-88ca-32b8-e044-0003ba298018,07660290__12_______,12,1250000.0,,17418,Engvej,7160,/addresses/0a3f50bc-78f4-32b8-e044-0003ba298018,Tørring,55.851665,9.480362,EPSG4326,https://sparenergi.dk/forbruger/boligen/traenger-din-bolig-til-renovering?utm_source=Boligsiden&utm_medium=Banner&utm_campaign=6,766,Hedensted,Østjylland,DK042,1082,766,Engvej,290,54530e81-3b25-4cef-81d2-cb5017cf106b,Tørring,toerring,7160,villa,137.0,170.5,,,Badeværelse i enheden,Fritliggende enfamilieshus (parcelhus),1,Mursten,Fjernvarme/blokvarme,137.0,Eget køkken med afløb,2.0,1.0,1.0,2.0,Tegl,Ovne til fast eller flydende brændsel,Vandskyllende toilet i enheden,106.0,1940.0,82.0,,1989.0,,,,,827494,137.0,1997-04-28,766,6040.0,17418,3156827,normal
3,0a3f50bc-8689-32b8-e044-0003ba298018,Tørring,0a3f5090-9799-32b8-e044-0003ba298018,07661446__52_______,52,1050000.0,,19967,Sønderbrogade,7160,/addresses/0a3f50bc-8689-32b8-e044-0003ba298018,Tørring,55.847145,9.485402,EPSG4326,https://sparenergi.dk/forbruger/boligen/traenger-din-bolig-til-renovering?utm_source=Boligsiden&utm_medium=Banner&utm_campaign=6,766,Hedensted,Østjylland,DK042,1082,766,Sønderbrogade,1446,6c846ff1-88e6-4149-8513-5718103c0199,Tørring,toerring,7160,villa,151.0,166.0,,,Badeværelse i enheden,Fritliggende enfamilieshus (parcelhus),1,Mursten,Fjernvarme/blokvarme,151.0,Eget køkken med afløb,2.0,1.0,1.0,2.0,Fibercement herunder asbest,Ovne til fast eller flydende brændsel,Vandskyllende toilet i enheden,151.0,1963.0,,,1978.0,,,,,1250000,151.0,2008-03-26,766,8278.0,19967,3950260,normal
4,0a3f50bc-8689-32b8-e044-0003ba298018,Tørring,0a3f5090-9799-32b8-e044-0003ba298018,07661446__52_______,52,1050000.0,,19967,Sønderbrogade,7160,/addresses/0a3f50bc-8689-32b8-e044-0003ba298018,Tørring,55.847145,9.485402,EPSG4326,https://sparenergi.dk/forbruger/boligen/traenger-din-bolig-til-renovering?utm_source=Boligsiden&utm_medium=Banner&utm_campaign=6,766,Hedensted,Østjylland,DK042,1082,766,Sønderbrogade,1446,6c846ff1-88e6-4149-8513-5718103c0199,Tørring,toerring,7160,villa,151.0,166.0,,,Badeværelse i enheden,Fritliggende enfamilieshus (parcelhus),1,Mursten,Fjernvarme/blokvarme,151.0,Eget køkken med afløb,2.0,1.0,1.0,2.0,Fibercement herunder asbest,Ovne til fast eller flydende brændsel,Vandskyllende toilet i enheden,151.0,1963.0,,,1978.0,,,,,776000,151.0,1998-09-09,766,5139.0,19967,3159575,normal
5,0a3f50bb-1ecb-32b8-e044-0003ba298018,Hedensted,0a3f508f-75dd-32b8-e044-0003ba298018,07660833___3_______,3,1200000.0,,5485,Lilleskoven,8722,/addresses/0a3f50bb-1ecb-32b8-e044-0003ba298018,Hedensted,55.77238,9.692125,EPSG4326,https://sparenergi.dk/forbruger/boligen/traenger-din-bolig-til-renovering?utm_source=Boligsiden&utm_medium=Banner&utm_campaign=6,766,Hedensted,Østjylland,DK042,1082,766,Lilleskoven,833,ab347724-7228-498c-a8dd-14f26968090e,Hedensted,hedensted,8722,villa,130.0,138.25,,,Badeværelse i enheden,Fritliggende enfamilieshus (parcelhus),1,Mursten,Centralvarme med én fyringsenhed,130.0,Eget køkken med afløb,2.0,1.0,1.0,2.0,Betontagsten,,Vandskyllende toilet i enheden,130.0,1988.0,,,,,,,,1465000,130.0,2008-03-24,766,11269.0,5485,3951600,auction
6,3cb0a0c6-3c8c-0e4a-e044-0003ba298018,Hedensted,3cae7253-1415-0f90-e044-0003ba298018,07660943__46_______,46,,,22391,Myntevej,8722,/addresses/3cb0a0c6-3c8c-0e4a-e044-0003ba298018,Hedensted,55.763706,9.716666,EPSG4326,https://sparenergi.dk/forbruger/boligen/traenger-din-bolig-til-renovering?utm_source=Boligsiden&utm_medium=Banner&utm_campaign=6,766,Hedensted,Østjylland,DK042,1082,766,Myntevej,943,8fb89996-5df6-49c5-8e30-c813b1edfba6,Hedensted,hedensted,8722,cooperative,108.0,112.7,,,Badeværelse i enheden,"(UDFASES) Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).",18,Mursten,Fjernvarme/blokvarme,108.0,Eget køkken med afløb,1.0,1.0,1.0,1.0,Betontagsten,,Vandskyllende toilet i enheden,137.0,2008.0,,,,,,,,21600000,108.0,2008-03-26,766,200000.0,22391,3947705,normal
7,0a3f50bc-79e0-32b8-e044-0003ba298018,Rask Mølle,0a3f5090-89c7-32b8-e044-0003ba298018,07660367___7_______,7,1700000.0,,17533,Gartnervænget,8763,/addresses/0a3f50bc-79e0-32b8-e044-0003ba298018,Rask Mølle,55.87231,9.614116,EPSG4326,https://sparenergi.dk/forbruger/boligen/traenger-din-bolig-til-renovering?utm_source=Boligsiden&utm_medium=Banner&utm_campaign=6,766,Hedensted,Østjylland,DK042,1082,766,Gartnervænget,367,110bf2d9-98aa-4c33-84fe-60af6a83b1e3,Rask Mølle,rask-moelle,8763,villa,156.0,162.6,,,Badeværelse i enheden,Fritliggende enfamilieshus (parcelhus),1,Mursten,Fjernvarme/blokvarme,156.0,Eget køkken med afløb,2.0,1.0,1.0,2.0,Betontagsten,(UDFASES) Bygningen har ingen supplerende varme,Vandskyllende toilet i enheden,192.0,2005.0,,,,,,,,2325000,156.0,2008-03-19,766,14903.0,17533,3947687,normal
8,0a3f50bc-79e0-32b8-e044-0003ba298018,Rask Mølle,0a3f5090-89c7-32b8-e044-0003ba298018,07660367___7_______,7,1700000.0,,17533,Gartnervænget,8763,/addresses/0a3f50bc-79e0-32b8-e044-0003ba298018,Rask Mølle,55.87231,9.614116,EPSG4326,https://sparenergi.dk/forbruger/boligen/traenger-din-bolig-til-renovering?utm_source=Boligsiden&utm_medium=Banner&utm_campaign=6,766,Hedensted,Østjylland,DK042,1082,766,Gartnervænget,367,110bf2d9-98aa-4c33-84fe-60af6a83b1e3,Rask Mølle,rask-moelle,8763,villa,156.0,162.6,,,Badeværelse i enheden,Fritliggende enfamilieshus (parcelhus),1,Mursten,Fjernvarme/blokvarme,156.0,Eget køkken med afløb,2.0,1.0,1.0,2.0,Betontagsten,(UDFASES) Bygningen har ingen supplerende varme,Vandskyllende toilet i enheden,192.0,2005.0,,,,,,,,130000,156.0,2005-02-28,766,833.0,17533,3156937,normal
9,0a3f50bc-79e0-32b8-e044-0003ba298018,Rask Mølle,0a3f5090-89c7-32b8-e044-0003ba298018,07660367___7_______,7,1700000.0,,17533,Gartnervænget,8763,/addresses/0a3f50bc-79e0-32b8-e044-0003ba298018,Rask Mølle,55.87231,9.614116,EPSG4326,https://sparenergi.dk/forbruger/boligen/traenger-din-bolig-til-renovering?utm_source=Boligsiden&utm_medium=Banner&utm_campaign=6,766,Hedensted,Østjylland,DK042,1082,766,Gartnervænget,367,110bf2d9-98aa-4c33-84fe-60af6a83b1e3,Rask Mølle,rask-moelle,8763,villa,156.0,162.6,,,Badeværelse i enheden,Fritliggende enfamilieshus (parcelhus),1,Mursten,Fjernvarme/blokvarme,156.0,Eget køkken med afløb,2.0,1.0,1.0,2.0,Betontagsten,(UDFASES) Bygningen har ingen supplerende varme,Vandskyllende toilet i enheden,192.0,2005.0,,,,,,,,75000,156.0,1999-08-09,766,480.0,17533,3156936,normal
10,73f33a66-8c3e-4917-ada3-3a6616c207f7,Uldum,0a3f5090-92c7-32b8-e044-0003ba298018,07661060__14_______,14,1050000.0,,18932,Nørregade,7171,/addresses/73f33a66-8c3e-4917-ada3-3a6616c207f7,Uldum,55.84877,9.590361,EPSG4326,https://sparenergi.dk/forbruger/boligen/traenger-din-bolig-til-renovering?utm_source=Boligsiden&utm_medium=Banner&utm_campaign=6,766,Hedensted,Østjylland,DK042,1082,766,Nørregade,1060,56d5bce2-ba15-4964-baaa-540b046d08af,Uldum,uldum,7171,Fritliggende enfamilieshus (parcelhus),150.0,156.5,,,Badeværelse i enheden,Fritliggende enfamilieshus (parcelhus),1,Mursten,Fjernvarme/blokvarme,150.0,Eget køkken med afløb,1.0,1.0,1.0,1.0,Fibercement uden asbest,,Vandskyllende toilet i enheden,90.0,1929.0,,,2010.0,,,,,950000,150.0,2008-03-24,766,6333.0,18932,3957417,normal
11,73f33a66-8c3e-4917-ada3-3a6616c207f7,Uldum,0a3f5090-92c7-32b8-e044-0003ba298018,07661060__14_______,14,1050000.0,,18932,Nørregade,7171,/addresses/73f33a66-8c3e-4917-ada3-3a6616c207f7,Uldum,55.84877,9.590361,EPSG4326,https://sparenergi.dk/forbruger/boligen/traenger-din-bolig-til-renovering?utm_source=Boligsiden&utm_medium=Banner&utm_campaign=6,766,Hedensted,Østjylland,DK042,1082,766,Nørregade,1060,56d5bce2-ba15-4964-baaa-540b046d08af,Uldum,uldum,7171,Fritliggende enfamilieshus (parcelhus),150.0,156.5,,,Badeværelse i enheden,Fritliggende enfamilieshus (parcelhus),1,Mursten,Fjernvarme/blokvarme,150.0,Eget køkken med afløb,1.0,1.0,1.0,1.0,Fibercement uden asbest,,Vandskyllende toilet i enheden,90.0,1929.0,,,2010.0,,,,,405000,150.0,1994-01-03,766,2700.0,18932,3158538,normal
12,0a3f50bb-2d9a-32b8-e044-0003ba298018,Løsning,0a3f508f-853f-32b8-e044-0003ba298018,07661634__29_______,29,1050000.0,,3348,Vestergade,8723,/addresses/0a3f50bb-2d9a-32b8-e044-0003ba298018,Løsning,55.803585,9.696387,EPSG4326,https://sparenergi.dk/forbruger/boligen/traenger-din-bolig-til-renovering?utm_source=Boligsiden&utm_medium=Banner&utm_campaign=6,766,Hedensted,Østjylland,DK042,1082,766,Vestergade,1634,f2b278bf-b1de-4701-9261-9d4bf34c01cc,Løsning,loesning,8723,villa,153.0,157.45,,,Badeværelse i enheden,Fritliggende enfamilieshus (parcelhus),1,Mursten,Fjernvarme/blokvarme,153.0,Eget køkken med afløb,1.0,1.0,1.0,2.0,Betontagsten,,Vandskyllende toilet i enheden,119.0,1927.0,,,1976.0,,,,,1460000,153.0,2008-03-19,766,9542.0,3348,3970529,normal
13,0a3f50bb-2d9a-32b8-e044-0003ba298018,Løsning,0a3f508f-853f-32b8-e044-0003ba298018,07661634__29_______,29,1050000.0,,3348,Vestergade,8723,/addresses/0a3f50bb-2d9a-32b8-e044-0003ba298018,Løsning,55.803585,9.696387,EPSG4326,https://sparenergi.dk/forbruger/boligen/traenger-din-bolig-til-renovering?utm_source=Boligsiden&utm_medium=Banner&utm_campaign=6,766,Hedensted,Østjylland,DK042,1082,766,Vestergade,1634,f2b278bf-b1de-4701-9261-9d4bf34c01cc,Løsning,loesning,8723,villa,153.0,157.45,,,Badeværelse i enheden,Fritliggende enfamilieshus (parcelhus),1,Mursten,Fjernvarme/blokvarme,153.0,Eget køkken med afløb,1.0,1.0,1.0,2.0,Betontagsten,,Vandskyllende toilet i enheden,119.0,1927.0,,,1976.0,,,,,1345000,153.0,2006-01-21,766,8790.0,3348,3093112,normal
14,0a3f50bb-2d9a-32b8-e044-0003ba298018,Løsning,0a3f508f-853f-32b8-e044-0003ba298018,07661634__29_______,29,1050000.0,,3348,Vestergade,8723,/addresses/0a3f50bb-2d9a-32b8-e044-0003ba298018,Løsning,55.803585,9.696387,EPSG4326,https://sparenergi.dk/forbruger/boligen/traenger-din-bolig-til-renovering?utm_source=Boligsiden&utm_medium=Banner&utm_campaign=6,766,Hedensted,Østjylland,DK042,1082,766,Vestergade,1634,f2b278bf-b1de-4701-9261-9d4bf34c01cc,Løsning,loesning,8723,villa,153.0,157.45,,,Badeværelse i enheden,Fritliggende enfamilieshus (parcelhus),1,Mursten,Fjernvarme/blokvarme,153.0,Eget køkken med afløb,1.0,1.0,1.0,2.0,Betontagsten,,Vandskyllende toilet i enheden,119.0,1927.0,,,1976.0,,,,,852000,153.0,1999-03-06,766,5568.0,3348,3093111,normal
15,0a3f50bb-2d9a-32b8-e044-0003ba298018,Løsning,0a3f508f-853f-32b8-e044-0003ba298018,07661634__29_______,29,1050000.0,,3348,Vestergade,8723,/addresses/0a3f50bb-2d9a-32b8-e044-0003ba298018,Løsning,55.803585,9.696387,EPSG4326,https://sparenergi.dk/forbruger/boligen/traenger-din-bolig-til-renovering?utm_source=Boligsiden&utm_medium=Banner&utm_campaign=6,766,Hedensted,Østjylland,DK042,1082,766,Vestergade,1634,f2b278bf-b1de-4701-9261-9d4bf34c01cc,Løsning,loesning,8723,villa,153.0,157.45,,,Badeværelse i enheden,Fritliggende enfamilieshus (parcelhus),1,Mursten,Fjernvarme/blokvarme,153.0,Eget køkken med afløb,1.0,1.0,1.0,2.0,Betontagsten,,Vandskyllende toilet i enheden,119.0,1927.0,,,1976.0,,,,,514000,153.0,1994-09-16,766,3359.0,3348,3093110,normal
16,3cb0a0c6-3c88-0e4a-e044-0003ba298018,Hedensted,3cae7253-1411-0f90-e044-0003ba298018,07660943__38_______,38,,,22391,Myntevej,8722,/addresses/3cb0a0c6-3c88-0e4a-e044-0003ba298018,Hedensted,55.763977,9.715854,EPSG4326,https://sparenergi.dk/forbruger/boligen/traenger-din-bolig-til-renovering?utm_source=Boligsiden&utm_medium=Banner&utm_campaign=6,766,Hedensted,Østjylland,DK042,1082,766,Myntevej,943,8fb89996-5df6-49c5-8e30-c813b1edfba6,Hedensted,hedensted,8722,cooperative,108.0,112.7,,,Badeværelse i enheden,"(UDFASES) Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).",14,Mursten,Fjernvarme/blokvarme,108.0,Eget køkken med afløb,1.0,1.0,1.0,1.0,Betontagsten,,Vandskyllende toilet i enheden,137.0,2008.0,,,,,,,,21600000,108.0,2008-03-26,766,200000.0,22391,3947705,normal
17,0a3f50bc-87c6-32b8-e044-0003ba298018,Uldum,0a3f5090-9909-32b8-e044-0003ba298018,07661549__8A_______,8A,960000.0,,21716,Uldum Hedevej,7171,/addresses/0a3f50bc-87c6-32b8-e044-0003ba298018,Uldum,55.83272,9.598219,EPSG4326,https://sparenergi.dk/forbruger/boligen/traenger-din-bolig-til-renovering?utm_source=Boligsiden&utm_medium=Banner&utm_campaign=6,766,Hedensted,Østjylland,DK042,1082,766,Uldum Hedevej,1549,08fee119-e4cf-4db3-859d-a3c356fdb6b0,Uldum,uldum,7171,villa,166.0,189.75,,,Badeværelse i enheden,Fritliggende enfamilieshus (parcelhus),1,Mursten,Centralvarme med én fyringsenhed,166.0,Eget køkken med afløb,1.0,1.0,1.0,2.0,Fibercement herunder asbest,Ovne til fast eller flydende brændsel,Vandskyllende toilet i enheden,166.0,1965.0,,,,,,,,1550000,166.0,2008-03-18,766,9337.0,21716,3957434,normal
18,0a3f50bc-87c6-32b8-e044-0003ba298018,Uldum,0a3f5090-9909-32b8-e044-0003ba298018,07661549__8A_______,8A,960000.0,,21716,Uldum Hedevej,7171,/addresses/0a3f50bc-87c6-32b8-e044-0003ba298018,Uldum,55.83272,9.598219,EPSG4326,https://sparenergi.dk/forbruger/boligen/traenger-din-bolig-til-renovering?utm_source=Boligsiden&utm_medium=Banner&utm_campaign=6,766,Hedensted,Østjylland,DK042,1082,766,Uldum Hedevej,1549,08fee119-e4cf-4db3-859d-a3c356fdb6b0,Uldum,uldum,7171,villa,166.0,189.75,,,Badeværelse i enheden,Fritliggende enfamilieshus (parcelhus),1,Mursten,Centralvarme med én fyringsenhed,166.0,Eget køkken med afløb,1.0,1.0,1.0,2.0,Fibercement herunder asbest,Ovne til fast eller flydende brændsel,Vandskyllende toilet i enheden,166.0,1965.0,,,,,,,,583293,166.0,2005-07-11,766,3513.0,21716,3161175,normal
19,0a3f50bc-87c6-32b8-e044-0003ba298018,Uldum,0a3f5090-9909-32b8-e044-0003ba298018,07661549__8A_______,8A,960000.0,,21716,Uldum Hedevej,7171,/addresses/0a3f50bc-87c6-32b8-e044-0003ba298018,Uldum,55.83272,9.598219,EPSG4326,https://sparenergi.dk/forbruger/boligen/traenger-din-bolig-til-renovering?utm_source=Boligsiden&utm_medium=Banner&utm_campaign=6,766,Hedensted,Østjylland,DK042,1082,766,Uldum Hedevej,1549,08fee119-e4cf-4db3-859d-a3c356fdb6b0,Uldum,uldum,7171,villa,166.0,189.75,,,Badeværelse i enheden,Fritliggende enfamilieshus (parcelhus),1,Mursten,Centralvarme med én fyringsenhed,166.0,Eget køkken med afløb,1.0,1.0,1.0,2.0,Fibercement herunder asbest,Ovne til fast eller flydende brændsel,Vandskyllende toilet i enheden,166.0,1965.0,,,,,,,,775000,166.0,2003-06-30,766,4668.0,21716,3161174,normal
20,0a3f50bc-76d0-32b8-e044-0003ba298018,Rask Mølle,0a3f5090-86bc-32b8-e044-0003ba298018,07660148__17_______,17,810000.0,,17099,Boring,8763,/addresses/0a3f50bc-76d0-32b8-e044-0003ba298018,Rask Mølle,55.86916,9.597982,EPSG4326,,766,Hedensted,Østjylland,DK042,1082,766,Boring,148,a9126cab-7417-4943-a032-069bcab1709e,Rask Mølle,rask-moelle,8763,villa,156.0,159.8,,,Badeværelse i enheden,Fritliggende enfamilieshus (parcelhus),1,Mursten,Centralvarme med én fyringsenhed,156.0,Eget køkken med afløb,2.0,1.0,1.0,2.0,Fibercement herunder asbest,,Vandskyllende toilet i enheden,91.0,1923.0,9.0,,,,,,,1320000,156.0,2008-03-25,766,8461.0,17099,3957397,normal
21,0a3f50bc-76d0-32b8-e044-0003ba298018,Rask Mølle,0a3f5090-86bc-32b8-e044-0003ba298018,07660148__17_______,17,810000.0,,17099,Boring,8763,/addresses/0a3f50bc-76d0-32b8-e044-0003ba298018,Rask Mølle,55.86916,9.597982,EPSG4326,,766,Hedensted,Østjylland,DK042,1082,766,Boring,148,a9126cab-7417-4943-a032-069bcab1709e,Rask Mølle,rask-moelle,8763,villa,156.0,159.8,,,Badeværelse i enheden,Fritliggende enfamilieshus (parcelhus),1,Mursten,Centralvarme med én fyringsenhed,156.0,Eget køkken med afløb,2.0,1.0,1.0,2.0,Fibercement herunder asbest,,Vandskyllende toilet i enheden,91.0,1923.0,9.0,,,,,,,1100000,156.0,2005-12-12,766,7051.0,17099,3156494,normal
22,0a3f50bc-76d0-32b8-e044-0003ba298018,Rask Mølle,0a3f5090-86bc-32b8-e044-0003ba298018,07660148__17_______,17,810000.0,,17099,Boring,8763,/addresses/0a3f50bc-76d0-32b8-e044-0003ba298018,Rask Mølle,55.86916,9.597982,EPSG4326,,766,Hedensted,Østjylland,DK042,1082,766,Boring,148,a9126cab-7417-4943-a032-069bcab1709e,Rask Mølle,rask-moelle,8763,villa,156.0,159.8,,,Badeværelse i enheden,Fritliggende enfamilieshus (parcelhus),1,Mursten,Centralvarme med én fyringsenhed,156.0,Eget køkken med afløb,2.0,1.0,1.0,2.0,Fibercement herunder asbest,,Vandskyllende toilet i enheden,91.0,1923.0,9.0,,,,,,,402600,156.0,1998-01-16,766,2580.0,17099,3156493,normal
23,0a3f50bc-76d0-32b8-e044-0003ba298018,Rask Mølle,0a3f5090-86bc-32b8-e044-0003ba298018,07660148__17_______,17,810000.0,,17099,Boring,8763,/addresses/0a3f50bc-76d0-32b8-e044-0003ba298018,Rask Mølle,55.86916,9.597982,EPSG4326,,766,Hedensted,Østjylland,DK042,1082,766,Boring,148,a9126cab-7417-4943-a032-069bcab1709e,Rask Mølle,rask-moelle,8763,villa,156.0,159.8,,,Badeværelse i enheden,Fritliggende enfamilieshus (parcelhus),1,Mursten,Centralvarme med én fyringsenhed,156.0,Eget køkken med afløb,2.0,1.0,1.0,2.0,Fibercement herunder asbest,,Vandskyllende toilet i enheden,91.0,1923.0,9.0,,,,,,,238000,156.0,1993-06-07,766,1525.0,17099,3156492,family
24,45f29248-aaf7-2b68-e044-0003ba298018,Løsning,16bed59f-a1b2-1efc-e044-0003ba298018,07661319__18_______,18,1927000.0,,16650,Skærvetoften,8723,/addresses/45f29248-aaf7-2b68-e044-0003ba298018,Løsning,55.81302,9.700607,EPSG4326,https://sparenergi.dk/forbruger/boligen/traenger-din-bolig-til-renovering?utm_source=Boligsiden&utm_medium=Banner&utm_campaign=6,766,Hedensted,Østjylland,DK042,1082,766,Skærvetoften,1319,270902d9-01ee-46bb-9b8b-3d97e774cdf1,Løsning,loesning,8723,villa,144.0,154.6,,,Badeværelse i enheden,Fritliggende enfamilieshus (parcelhus),1,Mursten,Centralvarme med én fyringsenhed,144.0,Eget køkken med afløb,2.0,1.0,1.0,2.0,Betontagsten,(UDFASES) Bygningen har ingen supplerende varme,Vandskyllende toilet i enheden,190.0,2008.0,,,,,,,,2100000,144.0,2008-03-12,766,14583.0,16650,3970562,normal
25,45f29248-aaf7-2b68-e044-0003ba298018,Løsning,16bed59f-a1b2-1efc-e044-0003ba298018,07661319__18_______,18,1927000.0,,16650,Skærvetoften,8723,/addresses/45f29248-aaf7-2b68-e044-0003ba298018,Løsning,55.81302,9.700607,EPSG4326,https://sparenergi.dk/forbruger/boligen/traenger-din-bolig-til-renovering?utm_source=Boligsiden&utm_medium=Banner&utm_campaign=6,766,Hedensted,Østjylland,DK042,1082,766,Skærvetoften,1319,270902d9-01ee-46bb-9b8b-3d97e774cdf1,Løsning,loesning,8723,villa,144.0,154.6,,,Badeværelse i enheden,Fritliggende enfamilieshus (parcelhus),1,Mursten,Centralvarme med én fyringsenhed,144.0,Eget køkken med afløb,2.0,1.0,1.0,2.0,Betontagsten,(UDFASES) Bygningen har ingen supplerende varme,Vandskyllende toilet i enheden,190.0,2008.0,,,,,,,,440000,144.0,2006-08-18,766,3055.0,16650,3096917,normal
26,cf2588f1-8be3-41d0-a44e-31a18c3792e7,Løsning,0a3f508f-6f07-32b8-e044-0003ba298018,07660375__29_______,29,8950000.0,,3714,Gesagervej,8723,/addresses/cf2588f1-8be3-41d0-a44e-31a18c3792e7,Løsning,55.793373,9.65687,EPSG4326,https://sparenergi.dk/forbruger/boligen/traenger-din-bolig-til-renovering?utm_source=Boligsiden&utm_medium=Banner&utm_campaign=6,766,Hedensted,Østjylland,DK042,1082,766,Gesagervej,375,15061a30-0a0b-4a20-8c8f-e1390f812fcb,Løsning,loesning,8723,Bygning til lager,,,,,,Bygning til lager,1,Metal,Centralvarme med én fyringsenhed,,,,1.0,,,Metal,(UDFASES) Bygningen har ingen supplerende varme,,3414.0,2001.0,,3587.0,2005.0,,,,,17250000,,2008-03-18,766,,3714,3951601,normal
27,cf2588f1-8be3-41d0-a44e-31a18c3792e7,Løsning,0a3f508f-6f07-32b8-e044-0003ba298018,07660375__29_______,29,8950000.0,,3714,Gesagervej,8723,/addresses/cf2588f1-8be3-41d0-a44e-31a18c3792e7,Løsning,55.793373,9.65687,EPSG4326,https://sparenergi.dk/forbruger/boligen/traenger-din-bolig-til-renovering?utm_source=Boligsiden&utm_medium=Banner&utm_campaign=6,766,Hedensted,Østjylland,DK042,1082,766,Gesagervej,375,15061a30-0a0b-4a20-8c8f-e1390f812fcb,Løsning,loesning,8723,Bygning til lager,,,,,,Bygning til lager,1,Metal,Centralvarme med én fyringsenhed,,,,1.0,,,Metal,(UDFASES) Bygningen har ingen supplerende varme,,3414.0,2001.0,,3587.0,2005.0,,,,,425000,,1993-12-02,766,,3714,3093414,normal
28,0a3f50bb-d77c-32b8-e044-0003ba298018,Juelsminde,0a3f5090-0bc6-32b8-e044-0003ba298018,07661734__12_______,12,1800000.0,Rårup,13020,Østermarksvej,7130,/addresses/0a3f50bb-d77c-32b8-e044-0003ba298018,Juelsminde,55.75661,9.955177,EPSG4326,https://sparenergi.dk/forbruger/boligen/traenger-din-bolig-til-renovering?utm_source=Boligsiden&utm_medium=Banner&utm_campaign=6,766,Hedensted,Østjylland,DK042,1082,766,Østermarksvej,1734,969b3401-30da-4f75-a820-9114f25216a0,Juelsminde,juelsminde,7130,villa,129.0,340.9,,,Badeværelse i enheden,Fritliggende enfamilieshus (parcelhus),1,Mursten,Centralvarme med én fyringsenhed,129.0,Eget køkken med afløb,1.0,1.0,1.0,1.0,Tegl,(UDFASES) Bygningen har ingen supplerende varme,Vandskyllende toilet i enheden,150.0,1983.0,,,,,,,,5200000,129.0,2008-03-14,766,40310.0,13020,3949600,family
